id,date,sender,text,clearedmsg
2366,2024-01-18 14:07:28+08:00,Ying Xi Soo,free caifan bento outside ss lt24,-2
2367,2024-01-19 13:46:17+08:00,mrodetojoy,"hihi, can help post. there are some food at gaia level one, alumni lounge. need to bring own plates/containers.",-2
2368,2024-01-19 14:41:30+08:00,ZS,"hello ntu free food, free nissin chips and salted egg mala instant noodles at shhk level 1",-2
2371,2024-01-19 22:58:23+08:00,Sarah T,hey  food at arc tr14,-2
2372,2024-01-20 13:32:19+08:00,mein li,"outside gaia auditorium, clearing soon",-1
2373,2024-01-20 15:21:01+08:00,Keane,free bento at spms mas atrium,-2
2374,2024-01-22 14:35:25+08:00,👀👀👀👀👀👀👀👀👀,"adm b1 salmon sandwich, pineapple rice, chicken wing, prawn wonton, chicken pie, mochi, mango mousse, cold tea",-2
2376,2024-01-22 14:57:57+08:00,NTUFreeFood,cleared,2374
2377,2024-01-22 17:46:13+08:00,Jiawenn,hi we have 20 pax of halal food at tr+95 in ss s2,-2
2378,2024-01-22 17:54:15+08:00,NTUFreeFood,cleared,2377
2381,2024-01-22 18:54:10+08:00,L T,"wee kim wee sci, first floor lobby",-2
2382,2024-01-22 20:06:17+08:00,NTUFreeFood,cleared,2381
2383,2024-01-23 13:19:34+08:00,Zhenghao,some food left. drinks and dessert.  clear by 215pm.  next to gaia-3-sr14,-2
2385,2024-01-23 20:56:22+08:00,Amber 🌥️ Chiam,we have extra bento at arc lt  eat by 7.15pm,-2
2386,2024-01-23 21:02:56+08:00,NTUFreeFood,cleared,2385
2387,2024-01-24 13:31:15+08:00,Mustikha,hi  this is at gaia level 3 outside meeting room 7,-2
2388,2024-01-25 21:23:23+08:00,kaiying,"hi there's free bentos at northhill function hall, there's no cutlery but both vegetarian and non-vegetarian are available",-2
2389,2024-01-25 21:35:19+08:00,NTUFreeFood,cleared,2388
2391,2024-01-26 20:58:23+08:00,Jamie,north spine tr+15 (ns4 level 5) - vegetarian sandwiches and cakes,-2
2392,2024-01-26 21:02:33+08:00,NTUFreeFood,cleared,2391
2393,2024-01-27 12:41:55+08:00,Isabelle 🌻,hi  there's free food outside lt6 to be consumed by 1pm  there's a mix of vegetarian & normal option - all halal :),-2
2397,2024-01-27 15:18:23+08:00,priya,"lt1a, rice finishing  lots of curry left ",-2
2398,2024-01-27 18:57:58+08:00,Faith,"19 bento boxes of vegetarian, lhn tr22, consumed by 7:45pm",-2
2400,2024-01-28 19:42:25+08:00,zlisthebest,two chicken rice w eggs and veggies at src,-2
2401,2024-01-29 14:08:45+08:00,S,outside lt3,-2
2403,2024-01-29 16:07:33+08:00,Ng Wei,outside tr 18 at the arc lvl 1,-2
2404,2024-01-30 19:29:36+08:00,BP,"function room at lkc lecture hall, clear before 8pm",-2
2405,2024-01-30 20:16:08+08:00,Amber 🌥️ Chiam,"we have free bento at arc lt, consume by 2000",-2
2406,2024-01-31 19:34:21+08:00,Fatin I.,hello. there is free food at ntu lt2a,-2
2408,2024-01-31 19:34:21+08:00,Fatin I.,please clear by 8.20pm,-2
2409,2024-02-01 13:13:45+08:00,Luke Eng,"hi there's food at abm, consume by 2pm",-2
2410,2024-02-02 15:13:24+08:00,Ian Lim,"free food at aia canopy, consumed at your own risk..",-2
2411,2024-02-02 15:32:33+08:00,Magnero,hi there is food here at the arc tr +16 until 3:40pm ,-2
2412,2024-02-02 20:34:57+08:00,liang ying,rtp free food,-2
2413,2024-02-02 20:34:57+08:00,liang ying,curry chicken and beehoon,-2
2414,2024-02-02 21:21:25+08:00,NTUFreeFood,cleared,2412
2415,2024-02-05 22:10:54+08:00,Yingzhan,outside seminar rm 1 at gaia lvl 1,-2
2416,2024-02-05 22:10:54+08:00,Yingzhan,expired 9pm,-2
2417,2024-02-05 22:10:55+08:00,Yingzhan,take at own risk,-2
2418,2024-02-06 17:11:56+08:00,jiaoooo,we have free food outside gaia lt5,-2
2421,2024-02-06 20:12:00+08:00,Euan,"we have roast chicken rice bento at arc lt, need to clear by tonight thank you ",-1
2422,2024-02-06 20:22:27+08:00,NTUFreeFood,cleared,2421
2424,2024-02-06 20:58:58+08:00,Bryan,1 x box of free food at aia canopy stage area,-2
2425,2024-02-07 18:07:00+08:00,Yash,free food outside the hive tr+24,-2
2426,2024-02-08 18:26:15+08:00,Tay Jun Pin,bing bing hive tr 16,-2
2427,2024-02-08 19:55:58+08:00,Jian Feng,hiii we hav free food at gaia,-2
2429,2024-02-08 19:55:58+08:00,Jian Feng,supposed to clear by 7pm so eat at your own risk,-2
2430,2024-02-08 19:56:05+08:00,Xenon,udders icecream outside sac,-2
2431,2024-02-10 22:08:35+08:00,RAYMOND GUO,"hii, free veg leftover from hotpot  hall 10 common blk lv1 , bought yesterday so consume at risk",-2
2433,2024-02-13 20:33:10+08:00,Avocado 🥑,"16 halal bento & 8 vegan available along ss b3 carpark. consume by 8pm, take at own risk",-2
2434,2024-02-13 20:54:34+08:00,NTUFreeFood,cleared,2433
2435,2024-02-14 14:32:03+08:00,Dhurga,nie blk 3 outside lt10,-2
2436,2024-02-15 20:56:55+08:00,vivien,"energy drinks, alcohol cans, milk tea sachet outside arc tr7 ",-2
2439,2024-02-17 14:09:45+08:00,callie,hi theres some food at spms ,-2
2440,2024-02-18 14:18:53+08:00,Shruti,"hello, some food at wkw l2, near seminar room 2, for 4-5 people",-2
2441,2024-02-18 14:47:29+08:00,NTUFreeFood,cleared,2440
2442,2024-02-19 13:11:11+08:00,Vinay,there is food at arc ground floor,-2
2444,2024-02-19 13:11:18+08:00,Haku,hi  we have food at gaia lv1 (in front of crowded bowl). but no more utensils,-2
2445,2024-02-19 13:50:26+08:00,Emily Lee,outside lhs tr+54,-2
2446,2024-02-19 20:31:24+08:00,Gorilla 🦍,"hii we got 5 nonvegetarian bento at hive l3, best consume by 9pm, will clear by 9pm",-2
2448,2024-02-19 20:56:55+08:00,NTUFreeFood,hive bentos cleared,2447
2449,2024-02-20 20:28:55+08:00,Euan,"hello, we have packets of rice with lemon chicken, cereal fish, sambal kang kong, and onion omelette that need help clearing at arc lt ",-1
2450,2024-02-20 20:39:43+08:00,NTUFreeFood,cleared,2449
2451,2024-02-21 13:24:59+08:00,Greenfreak,lt12 left 6 packs.,-2
2453,2024-02-21 19:12:12+08:00,alling,food at gaia level 2,-2
2454,2024-02-21 19:12:12+08:00,alling,outside lt 3,-2
2455,2024-02-21 19:12:12+08:00,alling,~30 minutes,-2
2456,2024-02-22 15:45:57+08:00,YSR,outside gaia auditorium. available after 4.45pm,-2
2458,2024-02-22 15:47:13+08:00,NTUFreeFood,hi  we have free cans of ayataka green tea and free packets of milo at north spine outside lt1a,-2
2459,2024-02-22 15:56:21+08:00,NTUFreeFood,cleared ,2458
2460,2024-02-22 20:29:20+08:00,LauPaSat,gaia l2 sr11,-2
2461,2024-02-22 20:34:06+08:00,Wesley,free food outside lt1a,-2
2462,2024-02-23 13:42:45+08:00,Beats,hiii we got free food from after our workshop in arc,-2
2464,2024-02-23 13:42:46+08:00,Beats,the arc outside tr16,-2
2465,2024-02-24 14:09:43+08:00,tanvi,hi we have 50 chicken and rice bentos at arc tr 16,-2
2467,2024-02-24 14:09:43+08:00,tanvi,expiring at 2.30 pm,-2
2469,2024-02-24 14:50:26+08:00,tanvi,expiring at 2.30 pm,-2
2470,2024-02-24 14:50:26+08:00,tanvi,hi 3 left ,-2
2471,2024-02-24 14:54:50+08:00,NTUFreeFood,cleared,2468
2472,2024-02-24 20:20:45+08:00,Sashi Ayushman,"lots of non veg/veg bentos at tr+16, the arc, expire by 8:30pm.   curry chicken, fried egg, rice and veggies",-2
2473,2024-02-25 19:29:44+08:00,Gorilla 🦍,hi we have 10 halal nonveg bento outside mcd,-2
2474,2024-02-27 14:17:17+08:00,Tiffany,"hi, 3 sets of bento available at ntu entrepreneurship academy, research techno plaza, boderx block #02-00 (ground floor). comes with sliced apples.",-2
2476,2024-02-27 14:17:18+08:00,Tiffany,collect by 3.30pm.,-2
2477,2024-02-27 15:06:47+08:00,Ashley,🍦free ice cream for undergrads      location: concourse at south spine (near cheers)  until: 3.30pm,-2
2478,2024-02-27 21:07:25+08:00,Gillian,"hiii we have some food to clear at hall 9   to consume asap,, best if people can bring their own utensils ",-2
2479,2024-02-27 21:23:27+08:00,Gillian,hello we are cleared  ,-1
2480,2024-02-28 13:35:13+08:00,YSR,outside gaia lt3. 2pm,-2
2482,2024-02-28 15:53:01+08:00,Ervin Koh,quite lot of food at adm auditorium (level 2) food clear at 5pm,-2
2484,2024-02-29 17:34:00+08:00,Natalie,there’s vegetarian and non-vegetarian bentos at gaia seminar room 14 ,-2
2485,2024-02-29 17:46:34+08:00,NTUFreeFood,cleared,-1
2486,2024-02-29 22:00:12+08:00,sian,"hi  free dominos pizza + milk tea at gaia sem room 4 (lvl 2, near the lifts)  needs to be cleared by 10pm",-2
2487,2024-03-01 20:10:18+08:00,Yu Xuan,free food at gaia outside sr10. finish by 8:30. can bring container,-2
2488,2024-03-02 13:21:07+08:00,Bi Qi Pear,"hello about 15 packs halal & no beef bentos with fruits at spms 2nd floor (near lt2, near entrance closed to canteen b)  please consume by 2pm",-2
2489,2024-03-02 13:34:07+08:00,NTUFreeFood,cleared,2488
2490,2024-03-02 13:41:26+08:00,Fu Wenbo,hi free food at medicine building emb level 4,-2
2492,2024-03-02 14:08:20+08:00,yizhen,"arc outside tr16 and eat by 1.30pm  total 11 bento sets: 9 rice with curry chicken,  veg and egg 2 vegeterian sets",-2
2494,2024-03-02 16:12:04+08:00,jamieee :3,hi  free hotdogs at spms atrium,-2
2495,2024-03-02 16:44:07+08:00,NTUFreeFood,arc tr16 cleared,-2
2496,2024-03-02 16:59:42+08:00,megan ✨,"extra food at sbs foyer cceb booth, but best by 12.30pm",-2
2498,2024-03-02 20:03:23+08:00,Anushka,13 non veg bentos at lt26 ordered today. take at your own risk,-2
2499,2024-03-03 12:58:55+08:00,Hui Fang,hello  food at gaia lvl 2 outside sem rm 11   ,-2
2501,2024-03-04 01:07:51+08:00,Joey,"leftover bentos outside the wave level 1, activity room 1 and 2",-2
2502,2024-03-04 12:50:18+08:00,K U S H,extra veg & non-veg bento sets at lkc.   consume by 1230h though,-2
2505,2024-03-04 13:45:36+08:00,Hafiz Samat,6 extra lunch bentos (halal)   2nd floor the hive outside tr49,-2
2506,2024-03-06 13:32:59+08:00,Kk🎐,13 packs of halal bento with curry at the hive level 2 in front of room 49,-2
2507,2024-03-06 13:51:51+08:00,Theresa,buffet outside lt1a clearing after 2pm,-2
2508,2024-03-07 13:35:00+08:00,dak,buffet at arc level 2 in front of tr+38,-2
2509,2024-03-07 13:59:08+08:00,Nathan,free 9 veg bento and 9 halal bento at the hive outside tr36. free cutleries and tissues provided. will discard at 4 pm,-2
2510,2024-03-07 19:43:45+08:00,Nayr H,"7 halal bento sets left at adm, b1 lobby (next to lifts). collect by 815pm",-2
2511,2024-03-08 10:59:53+08:00,peyling,free food outside arc lt . will clear by 1130,-2
2513,2024-03-08 14:43:13+08:00,Kk🎐,hive level 2 in front of room 49,-2
2514,2024-03-08 14:57:01+08:00,Yvettty,4 + 4veg bento left near arc b2 lift lobby,-2
2519,2024-03-08 21:06:16+08:00,Kenneth,"ntu abs gaia level 3, clearing within 30 minutes come fast ",-2
2520,2024-03-09 12:50:44+08:00,hasley,free vege bentos at sac,-2
2521,2024-03-09 12:58:22+08:00,Sanjay,hi  we were hosting an event and have a lot of non-veg and veg bentos at hive tr+1,-2
2523,2024-03-09 13:21:22+08:00,Kh,hi there  there's 5 bentos (halal) available outside the arc tr+1. the clearing time wpuld be until 1345.,-2
2524,2024-03-09 13:38:45+08:00,Kk🎐,free food at hive lvl 2 in front of room 49,-2
2525,2024-03-09 13:38:55+08:00,Kele Huang,"we have around 15 pack of caifan at gaia sr8 lvl 2, consumed by 2.30 pm",-2
2526,2024-03-09 13:39:13+08:00,Kk🎐,free food at hive lvl 2 in front of room 49,-2
2527,2024-03-09 19:34:09+08:00,Gillian,"hii   free food at hive b5, have 20 of them  please collect by 8pm 😭😭😭",-2
2528,2024-03-10 13:50:14+08:00,Kk🎐,free food at hive level 2 in front of room 49,-2
2529,2024-03-10 18:37:03+08:00,Sanjay,a lot of veg bentos in front of hive tr+16 ,-2
2531,2024-03-10 20:17:29+08:00,Bryan,3 veg bento at mr bean. supposed to be eaten by 1pm,-2
2532,2024-03-11 14:11:42+08:00,Ashwini Moola,freebies at aia canopy ,-2
2533,2024-03-11 14:51:31+08:00,Bryan,some free food left at lvl 1 centre of gaia,-2
2535,2024-03-12 17:22:02+08:00,Toh Xin Ru,"shhk-05-57 conference room has free buffet  satay chicken feuilette, otah, dry seafood laksa goreng, hainanese chicken, cereal fish fillet, etc",-2
2538,2024-03-12 17:38:09+08:00,NTUFreeFood,cleared,2537
2539,2024-03-12 21:59:31+08:00,sally,hello  there are some leftovers from our event and we left it on the benches outside lkc lt  we have mamee and bubble tea ,-2
2544,2024-03-13 13:26:18+08:00,Shinjini Supakar,"hi there are 13 halal bentos at the ss4 benches, 3 nonveg and 10 veg to be consumed by 2pm. please help clear ",-2
2545,2024-03-13 13:26:28+08:00,Yongjian,food at lkc function room to be cleared at 1330h,-2
2551,2024-03-14 20:20:14+08:00,Billy Kwan,"egg fried rice and vegs outside hive, b3, tr23. clearing at 9pm.",-2
2552,2024-03-14 20:35:01+08:00,NTUFreeFood,cleared,2551
2553,2024-03-15 14:12:46+08:00,Abigail,20 bento boxes at src,-2
2554,2024-03-15 14:54:38+08:00,M,"hi there’s buffet at nanyang auditorium level 3, clearing time by 5pm  please come help clear anytime now",-2
2557,2024-03-15 15:08:05+08:00,M,"hi there’s buffet at nanyang auditorium level 3, clearing time by 5pm  please come help clear anytime now",-2
2560,2024-03-15 16:08:28+08:00,jowee,"scse lounge, clear by 5pm",-2
2562,2024-03-15 19:22:29+08:00,🍈,location: wkwsci will clear by 8pm ,-2
2563,2024-03-15 22:06:29+08:00,teanuhr,"15 non-veg and 1 veg bento set available at gaia lvl 2, outside sr9  drinks available too, 2 ice lemon tea tetra packs ",-2
2565,2024-03-16 12:23:19+08:00,Natalie,"north spine canteen, free bento-ed food",-2
2566,2024-03-16 12:32:09+08:00,NTUFreeFood,ns bentos cleared,2565
2567,2024-03-16 13:51:14+08:00,NTUFreeFood,north spine canteen,-2
2569,2024-03-16 13:51:15+08:00,Natalie,till stock last,-2
2570,2024-03-16 18:45:24+08:00,Wan Sin,free food at gaia audi,-2
2571,2024-03-16 18:45:24+08:00,Wan Sin,cleared by 7pm,-2
2572,2024-03-16 21:33:07+08:00,Bryan,2 plates of food at mr bean,-2
2573,2024-03-17 14:45:11+08:00,Pranav Parashar,hey we have a lot of extra food in front of tct-lt,-2
2576,2024-03-18 12:00:39+08:00,PeerChannel(channel_id=1327141049),"🐟** ayam brand **🐟**  **✅ vote for the university you think should receive free tuna meal plus (more than 700 to be given out) ✅ distribution will be on 2nd april, 10:30am – 2:30pm at the mrt station of the winning university ❗️️ poll closes on 24 mar, 2359  🔴 share this post with your classmates   private channel for students only: https://t.me/joinchat/txqqusdtt1fwlfft",-2
2578,2024-03-18 20:58:22+08:00,WeiKiat,hi theres free bread at src,-2
2581,2024-03-19 21:01:37+08:00,Vincent Tirta Wijaya,"free food at cceb n1.2 b3 outside sr-2 & b2 outside cbe-lt, clean up at 9 30 pm",-2
2583,2024-03-20 14:22:31+08:00,karis,free food   lkc level 2,-2
2584,2024-03-20 20:15:21+08:00,marcus,hi  there's free bento meals and fruits at cceb n1.2 b3-02. 12 halal and 3 vegetarian. need to clear by 9.30pm.,-2
2585,2024-03-20 21:17:52+08:00,Zk,"hi, there's free food at n1.2 b2 outside cbe-lt.",-2
2587,2024-03-20 21:17:52+08:00,Zk,come before 9:30 p.m.,-2
2589,2024-03-21 18:14:03+08:00,ShengYang,"hi, lozenges and some other item at sac, expired by may",-2
2590,2024-03-21 18:33:40+08:00,NTUFreeFood,cleared,2589
2591,2024-03-21 21:13:03+08:00,aisyah,  ntu gaia audi,-2
2592,2024-03-21 22:34:20+08:00,Irwen,"free bento, about 20+, 2 vegetarian, collect   h15 function hall",-2
2593,2024-03-21 22:38:44+08:00,Irwen,"we left it outside function hall, no utensils, no more vegetarian",-2
2594,2024-03-22 16:04:27+08:00,Lin Yin,free snacks and drinks   aia canopy,-2
2596,2024-03-22 16:11:44+08:00,NTUFreeFood,canopy snacks cleared,2595
2597,2024-03-22 18:05:44+08:00,Samriddhi,free chicken/egg/tuna sandwiches in lt 2a till 7,-2
2598,2024-03-22 18:56:47+08:00,H,good spread outside lt3. come one come all ,-2
2600,2024-03-22 20:12:49+08:00,junyi,north spine outside lt1a,-2
2601,2024-03-23 14:05:00+08:00,Wesley,free food at lt1a. 50 ish halal bento + 10 ish vege bento + cup water,-2
2602,2024-03-23 19:36:38+08:00,Darrell Tan,"6 halal bentos outside lt4, consume by 7.45pm",-2
2603,2024-03-24 12:51:55+08:00,xuan,"hiii free food at arc level 1, 2 nonveg, 1 veg  consume by 130",-2
2604,2024-03-24 19:53:10+08:00,xuan,"hiii free food at hive b2, consume by 830   4 non veg, 1 veg",-2
2605,2024-03-25 11:06:21+08:00,Chew Yu,hi free ice cream at aia canopy 11am-2pm ,-2
2606,2024-03-25 13:03:41+08:00,Siva,free udders ice cream at lt1a foyer from 11.30am to 2.30pm  come down and join us ,-2
2607,2024-03-25 14:19:04+08:00,mein li,"beside sr 8, level 2, gaia",-2
2610,2024-03-25 15:38:36+08:00,D,limited quantities outside arc tr+01 (basement 2),-2
2611,2024-03-25 18:29:43+08:00,Quentin,"hi we have a bbq in yunnan corner, open to all, free food",-2
2613,2024-03-26 12:11:26+08:00,Tiffany,"hi, 2 sets of bento available at ntu entrepreneurship academy, research techno plaza, boderx block #02-00 (ground floor). collect by 2pm. :)",-2
2615,2024-03-26 13:42:34+08:00,Mika Yap,hi some food outside arc tr+01 at level b2,-2
2616,2024-03-27 14:12:09+08:00,Jarel_Koh,"hi  there’s a lot of food left at north spine outside the tutorial rooms, food will be thrown at 3pm",-2
2619,2024-03-27 23:18:04+08:00,A. Jess,hi  can i put this up for ntu free food? there are bentos available at crespion drop off point,-2
2621,2024-03-28 20:34:09+08:00,xuan,"hi free food outside ns tr1, 2 non-veg and 1 veg. past consume by (7:30pm) time so consume at your own risk  ",-2
2622,2024-03-30 13:01:28+08:00,Valliappan Kasi,13 non veg & 15 veg bento  outside mac’s area  consume by: 2.30pm,-2
2623,2024-03-30 14:31:42+08:00,Kanak Ghiya,free food at graduate lounge in gaia. finishing in 5 min.,-2
2624,2024-03-31 22:19:29+08:00,vanessa,"free bread at pioneer (beside the security guard, blk 18a/b) bring your own bag/container theres alot of bread so please come  ",-2
2625,2024-03-31 22:38:09+08:00,NTUFreeFood,cleared,2624
2627,2024-04-02 22:39:04+08:00,haze,bbq food left at nanyang crescent halls,-2
2628,2024-04-02 22:39:04+08:00,haze,1hr left,-2
2629,2024-04-03 19:25:54+08:00,sabrina 🫶🏻,hey  we have some free bento sets outside gaia sr-14 (level 3) up for grabs,-2
2631,2024-04-03 19:29:01+08:00,NTUFreeFood,cleared,2629
2632,2024-04-03 21:29:02+08:00,eunice😀,free bbt at hall 12 amphi  there’s 100+,-2
2633,2024-04-03 22:06:29+08:00,Brian,outside lt3 at ns area free bento sets to take,-2
2634,2024-04-03 22:06:56+08:00,NTUFreeFood,bbt at hall 12 cleared,-2
2635,2024-04-08 19:40:31+08:00,lya ✧˚ ༘ ⋆｡˚,hi  there’s spare nasi ambeng at nanyang hall cluster mpr 1 (below hall 7). bowls and utensils provided. clear by 8pm.,-2
2636,2024-04-08 19:58:30+08:00,NTUFreeFood,nasi ambeng cleared,2635
2637,2024-04-08 20:42:20+08:00,yixin,"hi there are leftover rice, tofu and  noodles at the benches outside lt19.   the food will be cleared by 9pm and have been left in the table for awhile so pleas eat with caution  bring your own containers.",-2
